C�digo de mesa;Provincia;C�digo municipio;Municipio;Distrito;Secci�n;Mesa;Censo;Primer Avance;Segundo Avance;Total Votantes;Votos Nulos;Votos Blanco;Partido;N� Votos
49-013-1-001-U;ZAMORA;013;ARGUJILLO;1;001;U;345;168;277;309;6;5;PSOE;77
49-013-1-001-U;ZAMORA;013;ARGUJILLO;1;001;U;345;168;277;309;6;5;PP;54
49-013-1-001-U;ZAMORA;013;ARGUJILLO;1;001;U;345;168;277;309;6;5;IU-CyL;3
49-013-1-001-U;ZAMORA;013;ARGUJILLO;1;001;U;345;168;277;309;6;5;UPZ;1
49-013-1-001-U;ZAMORA;013;ARGUJILLO;1;001;U;345;168;277;309;6;5;UPL;1
49-013-1-001-U;ZAMORA;013;ARGUJILLO;1;001;U;345;168;277;309;6;5;TC-PNC;0
49-013-1-001-U;ZAMORA;013;ARGUJILLO;1;001;U;345;168;277;309;6;5;FE;0
49-013-1-001-U;ZAMORA;013;ARGUJILLO;1;001;U;345;168;277;309;6;5;PREPAL;0
49-013-1-001-U;ZAMORA;013;ARGUJILLO;1;001;U;345;168;277;309;6;5;IZ.CA;0
49-013-1-001-U;ZAMORA;013;ARGUJILLO;1;001;U;345;168;277;309;6;5;IR;0
49-013-1-001-U;ZAMORA;013;ARGUJILLO;1;001;U;345;168;277;309;6;5;ZU;0
49-014-1-001-U;ZAMORA;014;ARQUILLINOS;1;001;U;159;80;114;133;0;3;PP;80
49-014-1-001-U;ZAMORA;014;ARQUILLINOS;1;001;U;159;80;114;133;0;3;PSOE;36
49-014-1-001-U;ZAMORA;014;ARQUILLINOS;1;001;U;159;80;114;133;0;3;UPL;6
49-014-1-001-U;ZAMORA;014;ARQUILLINOS;1;001;U;159;80;114;133;0;3;IU-CyL;6
49-014-1-001-U;ZAMORA;014;ARQUILLINOS;1;001;U;159;80;114;133;0;3;PREPAL;1
49-014-1-001-U;ZAMORA;014;ARQUILLINOS;1;001;U;159;80;114;133;0;3;UPZ;1
49-014-1-001-U;ZAMORA;014;ARQUILLINOS;1;001;U;159;80;114;133;0;3;UCL;0
49-014-1-001-U;ZAMORA;014;ARQUILLINOS;1;001;U;159;80;114;133;0;3;ZU;0
49-014-1-001-U;ZAMORA;014;ARQUILLINOS;1;001;U;159;80;114;133;0;3;IR;0
49-014-1-001-U;ZAMORA;014;ARQUILLINOS;1;001;U;159;80;114;133;0;3;TC-PNC;0
49-014-1-001-U;ZAMORA;014;ARQUILLINOS;1;001;U;159;80;114;133;0;3;FE;0
49-014-1-001-U;ZAMORA;014;ARQUILLINOS;1;001;U;159;80;114;133;0;3;IZ.CA;0
49-015-1-001-U;ZAMORA;015;ARRABALDE;1;001;U;358;191;251;317;1;0;PP;172
49-015-1-001-U;ZAMORA;015;ARRABALDE;1;001;U;358;191;251;317;1;0;PSOE;138
49-015-1-001-U;ZAMORA;015;ARRABALDE;1;001;U;358;191;251;317;1;0;FE;3
49-015-1-001-U;ZAMORA;015;ARRABALDE;1;001;U;358;191;251;317;1;0;ZU;1
49-015-1-001-U;ZAMORA;015;ARRABALDE;1;001;U;358;191;251;317;1;0;IU-CyL;1
49-015-1-001-U;ZAMORA;015;ARRABALDE;1;001;U;358;191;251;317;1;0;UPL;1
49-015-1-001-U;ZAMORA;015;ARRABALDE;1;001;U;358;191;251;317;1;0;UPZ;0
49-015-1-001-U;ZAMORA;015;ARRABALDE;1;001;U;358;191;251;317;1;0;UCL;0
49-015-1-001-U;ZAMORA;015;ARRABALDE;1;001;U;358;191;251;317;1;0;PREPAL;0
49-015-1-001-U;ZAMORA;015;ARRABALDE;1;001;U;358;191;251;317;1;0;IR;0
49-015-1-001-U;ZAMORA;015;ARRABALDE;1;001;U;358;191;251;317;1;0;IZ.CA;0
49-015-1-001-U;ZAMORA;015;ARRABALDE;1;001;U;358;191;251;317;1;0;TC-PNC;0
49-016-1-001-U;ZAMORA;016;ASPARIEGOS;1;001;U;300;152;227;275;0;4;PP;135
49-016-1-001-U;ZAMORA;016;ASPARIEGOS;1;001;U;300;152;227;275;0;4;PSOE;117
49-016-1-001-U;ZAMORA;016;ASPARIEGOS;1;001;U;300;152;227;275;0;4;UPL;9
49-016-1-001-U;ZAMORA;016;ASPARIEGOS;1;001;U;300;152;227;275;0;4;PREPAL;3
49-016-1-001-U;ZAMORA;016;ASPARIEGOS;1;001;U;300;152;227;275;0;4;IU-CyL;3
49-016-1-001-U;ZAMORA;016;ASPARIEGOS;1;001;U;300;152;227;275;0;4;UCL;1
49-016-1-001-U;ZAMORA;016;ASPARIEGOS;1;001;U;300;152;227;275;0;4;ZU;1
49-016-1-001-U;ZAMORA;016;ASPARIEGOS;1;001;U;300;152;227;275;0;4;UPZ;1
49-016-1-001-U;ZAMORA;016;ASPARIEGOS;1;001;U;300;152;227;275;0;4;FE;1
49-016-1-001-U;ZAMORA;016;ASPARIEGOS;1;001;U;300;152;227;275;0;4;IZ.CA;0
49-016-1-001-U;ZAMORA;016;ASPARIEGOS;1;001;U;300;152;227;275;0;4;TC-PNC;0
49-016-1-001-U;ZAMORA;016;ASPARIEGOS;1;001;U;300;152;227;275;0;4;IR;0
49-017-1-001-U;ZAMORA;017;ASTURIANOS;1;001;U;294;130;189;253;2;0;PP;177
49-017-1-001-U;ZAMORA;017;ASTURIANOS;1;001;U;294;130;189;253;2;0;PSOE;70
49-017-1-001-U;ZAMORA;017;ASTURIANOS;1;001;U;294;130;189;253;2;0;UPL;1
49-017-1-001-U;ZAMORA;017;ASTURIANOS;1;001;U;294;130;189;253;2;0;FE;1
49-017-1-001-U;ZAMORA;017;ASTURIANOS;1;001;U;294;130;189;253;2;0;IZ.CA;1
49-017-1-001-U;ZAMORA;017;ASTURIANOS;1;001;U;294;130;189;253;2;0;IU-CyL;1
49-017-1-001-U;ZAMORA;017;ASTURIANOS;1;001;U;294;130;189;253;2;0;IR;0
49-017-1-001-U;ZAMORA;017;ASTURIANOS;1;001;U;294;130;189;253;2;0;PREPAL;0
49-017-1-001-U;ZAMORA;017;ASTURIANOS;1;001;U;294;130;189;253;2;0;UCL;0
49-017-1-001-U;ZAMORA;017;ASTURIANOS;1;001;U;294;130;189;253;2;0;ZU;0
49-017-1-001-U;ZAMORA;017;ASTURIANOS;1;001;U;294;130;189;253;2;0;TC-PNC;0
49-017-1-001-U;ZAMORA;017;ASTURIANOS;1;001;U;294;130;189;253;2;0;UPZ;0
49-018-1-001-U;ZAMORA;018;AYO� DE VIDRIALES;1;001;U;413;190;335;362;1;4;PP;119
49-018-1-001-U;ZAMORA;018;AYO� DE VIDRIALES;1;001;U;413;190;335;362;1;4;UPL;119
49-018-1-001-U;ZAMORA;018;AYO� DE VIDRIALES;1;001;U;413;190;335;362;1;4;PSOE;116
49-018-1-001-U;ZAMORA;018;AYO� DE VIDRIALES;1;001;U;413;190;335;362;1;4;IZ.CA;2
49-018-1-001-U;ZAMORA;018;AYO� DE VIDRIALES;1;001;U;413;190;335;362;1;4;IU-CyL;1
49-018-1-001-U;ZAMORA;018;AYO� DE VIDRIALES;1;001;U;413;190;335;362;1;4;PREPAL;0
49-018-1-001-U;ZAMORA;018;AYO� DE VIDRIALES;1;001;U;413;190;335;362;1;4;UCL;0
49-018-1-001-U;ZAMORA;018;AYO� DE VIDRIALES;1;001;U;413;190;335;362;1;4;ZU;0
49-018-1-001-U;ZAMORA;018;AYO� DE VIDRIALES;1;001;U;413;190;335;362;1;4;IR;0
49-018-1-001-U;ZAMORA;018;AYO� DE VIDRIALES;1;001;U;413;190;335;362;1;4;FE;0
49-018-1-001-U;ZAMORA;018;AYO� DE VIDRIALES;1;001;U;413;190;335;362;1;4;TC-PNC;0
49-018-1-001-U;ZAMORA;018;AYO� DE VIDRIALES;1;001;U;413;190;335;362;1;4;UPZ;0
49-019-1-001-U;ZAMORA;019;BARCIAL DEL BARCO;1;001;U;278;138;227;261;0;5;UPL;121
49-019-1-001-U;ZAMORA;019;BARCIAL DEL BARCO;1;001;U;278;138;227;261;0;5;PP;100
49-019-1-001-U;ZAMORA;019;BARCIAL DEL BARCO;1;001;U;278;138;227;261;0;5;PSOE;28
49-019-1-001-U;ZAMORA;019;BARCIAL DEL BARCO;1;001;U;278;138;227;261;0;5;ZU;3
49-019-1-001-U;ZAMORA;019;BARCIAL DEL BARCO;1;001;U;278;138;227;261;0;5;IZ.CA;1
49-019-1-001-U;ZAMORA;019;BARCIAL DEL BARCO;1;001;U;278;138;227;261;0;5;UPZ;1
49-019-1-001-U;ZAMORA;019;BARCIAL DEL BARCO;1;001;U;278;138;227;261;0;5;TC-PNC;1
49-019-1-001-U;ZAMORA;019;BARCIAL DEL BARCO;1;001;U;278;138;227;261;0;5;IR;1
49-019-1-001-U;ZAMORA;019;BARCIAL DEL BARCO;1;001;U;278;138;227;261;0;5;UCL;0
49-019-1-001-U;ZAMORA;019;BARCIAL DEL BARCO;1;001;U;278;138;227;261;0;5;IU-CyL;0
49-019-1-001-U;ZAMORA;019;BARCIAL DEL BARCO;1;001;U;278;138;227;261;0;5;FE;0
49-019-1-001-U;ZAMORA;019;BARCIAL DEL BARCO;1;001;U;278;138;227;261;0;5;PREPAL;0
49-020-1-001-U;ZAMORA;020;BELVER DE LOS MONTES;1;001;U;394;190;290;340;7;6;PSOE;160
49-020-1-001-U;ZAMORA;020;BELVER DE LOS MONTES;1;001;U;394;190;290;340;7;6;PP;146
49-020-1-001-U;ZAMORA;020;BELVER DE LOS MONTES;1;001;U;394;190;290;340;7;6;UPL;6
49-020-1-001-U;ZAMORA;020;BELVER DE LOS MONTES;1;001;U;394;190;290;340;7;6;IU-CyL;5
49-020-1-001-U;ZAMORA;020;BELVER DE LOS MONTES;1;001;U;394;190;290;340;7;6;UPZ;4
49-020-1-001-U;ZAMORA;020;BELVER DE LOS MONTES;1;001;U;394;190;290;340;7;6;PREPAL;3
49-020-1-001-U;ZAMORA;020;BELVER DE LOS MONTES;1;001;U;394;190;290;340;7;6;TC-PNC;1
49-020-1-001-U;ZAMORA;020;BELVER DE LOS MONTES;1;001;U;394;190;290;340;7;6;UCL;1
49-020-1-001-U;ZAMORA;020;BELVER DE LOS MONTES;1;001;U;394;190;290;340;7;6;ZU;1
49-020-1-001-U;ZAMORA;020;BELVER DE LOS MONTES;1;001;U;394;190;290;340;7;6;IR;0
49-020-1-001-U;ZAMORA;020;BELVER DE LOS MONTES;1;001;U;394;190;290;340;7;6;IZ.CA;0
49-020-1-001-U;ZAMORA;020;BELVER DE LOS MONTES;1;001;U;394;190;290;340;7;6;FE;0
49-021-1-001-A;ZAMORA;021;BENAVENTE;1;001;A;557;195;273;351;4;7;PSOE;219
49-021-1-001-A;ZAMORA;021;BENAVENTE;1;001;A;557;195;273;351;4;7;PP;101
49-021-1-001-A;ZAMORA;021;BENAVENTE;1;001;A;557;195;273;351;4;7;UPL;10
49-021-1-001-A;ZAMORA;021;BENAVENTE;1;001;A;557;195;273;351;4;7;IU-CyL;8
49-021-1-001-A;ZAMORA;021;BENAVENTE;1;001;A;557;195;273;351;4;7;PREPAL;1
49-021-1-001-A;ZAMORA;021;BENAVENTE;1;001;A;557;195;273;351;4;7;ZU;1
49-021-1-001-A;ZAMORA;021;BENAVENTE;1;001;A;557;195;273;351;4;7;UCL;0
49-021-1-001-A;ZAMORA;021;BENAVENTE;1;001;A;557;195;273;351;4;7;TC-PNC;0
49-021-1-001-A;ZAMORA;021;BENAVENTE;1;001;A;557;195;273;351;4;7;IR;0
49-021-1-001-A;ZAMORA;021;BENAVENTE;1;001;A;557;195;273;351;4;7;FE;0
49-021-1-001-A;ZAMORA;021;BENAVENTE;1;001;A;557;195;273;351;4;7;IZ.CA;0
49-021-1-001-A;ZAMORA;021;BENAVENTE;1;001;A;557;195;273;351;4;7;UPZ;0
49-021-1-001-B;ZAMORA;021;BENAVENTE;1;001;B;561;189;286;370;2;2;PSOE;210
49-021-1-001-B;ZAMORA;021;BENAVENTE;1;001;B;561;189;286;370;2;2;PP;131
49-021-1-001-B;ZAMORA;021;BENAVENTE;1;001;B;561;189;286;370;2;2;IU-CyL;12
49-021-1-001-B;ZAMORA;021;BENAVENTE;1;001;B;561;189;286;370;2;2;UPL;6
49-021-1-001-B;ZAMORA;021;BENAVENTE;1;001;B;561;189;286;370;2;2;UPZ;2
49-021-1-001-B;ZAMORA;021;BENAVENTE;1;001;B;561;189;286;370;2;2;ZU;2
49-021-1-001-B;ZAMORA;021;BENAVENTE;1;001;B;561;189;286;370;2;2;TC-PNC;1
49-021-1-001-B;ZAMORA;021;BENAVENTE;1;001;B;561;189;286;370;2;2;FE;1
49-021-1-001-B;ZAMORA;021;BENAVENTE;1;001;B;561;189;286;370;2;2;UCL;1
49-021-1-001-B;ZAMORA;021;BENAVENTE;1;001;B;561;189;286;370;2;2;PREPAL;0
49-021-1-001-B;ZAMORA;021;BENAVENTE;1;001;B;561;189;286;370;2;2;IZ.CA;0
49-021-1-001-B;ZAMORA;021;BENAVENTE;1;001;B;561;189;286;370;2;2;IR;0
49-021-2-001-A;ZAMORA;021;BENAVENTE;2;001;A;629;196;300;422;2;6;PP;200
49-021-2-001-A;ZAMORA;021;BENAVENTE;2;001;A;629;196;300;422;2;6;PSOE;179
49-021-2-001-A;ZAMORA;021;BENAVENTE;2;001;A;629;196;300;422;2;6;UPL;19
49-021-2-001-A;ZAMORA;021;BENAVENTE;2;001;A;629;196;300;422;2;6;IU-CyL;7
49-021-2-001-A;ZAMORA;021;BENAVENTE;2;001;A;629;196;300;422;2;6;ZU;3
49-021-2-001-A;ZAMORA;021;BENAVENTE;2;001;A;629;196;300;422;2;6;PREPAL;2
49-021-2-001-A;ZAMORA;021;BENAVENTE;2;001;A;629;196;300;422;2;6;UPZ;2
49-021-2-001-A;ZAMORA;021;BENAVENTE;2;001;A;629;196;300;422;2;6;TC-PNC;1
49-021-2-001-A;ZAMORA;021;BENAVENTE;2;001;A;629;196;300;422;2;6;IR;1
49-021-2-001-A;ZAMORA;021;BENAVENTE;2;001;A;629;196;300;422;2;6;IZ.CA;0
49-021-2-001-A;ZAMORA;021;BENAVENTE;2;001;A;629;196;300;422;2;6;FE;0
49-021-2-001-A;ZAMORA;021;BENAVENTE;2;001;A;629;196;300;422;2;6;UCL;0
49-021-2-001-B;ZAMORA;021;BENAVENTE;2;001;B;635;246;339;433;6;13;PP;199
49-021-2-001-B;ZAMORA;021;BENAVENTE;2;001;B;635;246;339;433;6;13;PSOE;177
49-021-2-001-B;ZAMORA;021;BENAVENTE;2;001;B;635;246;339;433;6;13;UPL;23
49-021-2-001-B;ZAMORA;021;BENAVENTE;2;001;B;635;246;339;433;6;13;IU-CyL;10
49-021-2-001-B;ZAMORA;021;BENAVENTE;2;001;B;635;246;339;433;6;13;ZU;2
49-021-2-001-B;ZAMORA;021;BENAVENTE;2;001;B;635;246;339;433;6;13;UCL;2
49-021-2-001-B;ZAMORA;021;BENAVENTE;2;001;B;635;246;339;433;6;13;FE;1
49-021-2-001-B;ZAMORA;021;BENAVENTE;2;001;B;635;246;339;433;6;13;PREPAL;0
49-021-2-001-B;ZAMORA;021;BENAVENTE;2;001;B;635;246;339;433;6;13;IZ.CA;0
49-021-2-001-B;ZAMORA;021;BENAVENTE;2;001;B;635;246;339;433;6;13;IR;0
49-021-2-001-B;ZAMORA;021;BENAVENTE;2;001;B;635;246;339;433;6;13;TC-PNC;0
49-021-2-001-B;ZAMORA;021;BENAVENTE;2;001;B;635;246;339;433;6;13;UPZ;0
49-021-2-001-C;ZAMORA;021;BENAVENTE;2;001;C;597;215;308;402;0;13;PP;186
49-021-2-001-C;ZAMORA;021;BENAVENTE;2;001;C;597;215;308;402;0;13;PSOE;160
49-021-2-001-C;ZAMORA;021;BENAVENTE;2;001;C;597;215;308;402;0;13;UPL;18
49-021-2-001-C;ZAMORA;021;BENAVENTE;2;001;C;597;215;308;402;0;13;IU-CyL;13
49-021-2-001-C;ZAMORA;021;BENAVENTE;2;001;C;597;215;308;402;0;13;ZU;4
49-021-2-001-C;ZAMORA;021;BENAVENTE;2;001;C;597;215;308;402;0;13;UPZ;2
49-021-2-001-C;ZAMORA;021;BENAVENTE;2;001;C;597;215;308;402;0;13;IZ.CA;1
49-021-2-001-C;ZAMORA;021;BENAVENTE;2;001;C;597;215;308;402;0;13;FE;1
49-021-2-001-C;ZAMORA;021;BENAVENTE;2;001;C;597;215;308;402;0;13;IR;1
49-021-2-001-C;ZAMORA;021;BENAVENTE;2;001;C;597;215;308;402;0;13;TC-PNC;1
49-021-2-001-C;ZAMORA;021;BENAVENTE;2;001;C;597;215;308;402;0;13;UCL;1
49-021-2-001-C;ZAMORA;021;BENAVENTE;2;001;C;597;215;308;402;0;13;PREPAL;1
49-021-3-001-A;ZAMORA;021;BENAVENTE;3;001;A;465;196;282;352;4;5;PP;174
49-021-3-001-A;ZAMORA;021;BENAVENTE;3;001;A;465;196;282;352;4;5;PSOE;148
49-021-3-001-A;ZAMORA;021;BENAVENTE;3;001;A;465;196;282;352;4;5;IU-CyL;9
49-021-3-001-A;ZAMORA;021;BENAVENTE;3;001;A;465;196;282;352;4;5;UPL;7
49-021-3-001-A;ZAMORA;021;BENAVENTE;3;001;A;465;196;282;352;4;5;ZU;2
49-021-3-001-A;ZAMORA;021;BENAVENTE;3;001;A;465;196;282;352;4;5;IZ.CA;1
49-021-3-001-A;ZAMORA;021;BENAVENTE;3;001;A;465;196;282;352;4;5;TC-PNC;1
49-021-3-001-A;ZAMORA;021;BENAVENTE;3;001;A;465;196;282;352;4;5;UPZ;1
49-021-3-001-A;ZAMORA;021;BENAVENTE;3;001;A;465;196;282;352;4;5;FE;0
49-021-3-001-A;ZAMORA;021;BENAVENTE;3;001;A;465;196;282;352;4;5;IR;0
49-021-3-001-A;ZAMORA;021;BENAVENTE;3;001;A;465;196;282;352;4;5;UCL;0
49-021-3-001-A;ZAMORA;021;BENAVENTE;3;001;A;465;196;282;352;4;5;PREPAL;0
49-021-3-001-B;ZAMORA;021;BENAVENTE;3;001;B;410;179;227;293;1;5;PP;140
49-021-3-001-B;ZAMORA;021;BENAVENTE;3;001;B;410;179;227;293;1;5;PSOE;131
49-021-3-001-B;ZAMORA;021;BENAVENTE;3;001;B;410;179;227;293;1;5;UPL;10
49-021-3-001-B;ZAMORA;021;BENAVENTE;3;001;B;410;179;227;293;1;5;IU-CyL;5
49-021-3-001-B;ZAMORA;021;BENAVENTE;3;001;B;410;179;227;293;1;5;UCL;1
49-021-3-001-B;ZAMORA;021;BENAVENTE;3;001;B;410;179;227;293;1;5;IR;0
49-021-3-001-B;ZAMORA;021;BENAVENTE;3;001;B;410;179;227;293;1;5;UPZ;0
49-021-3-001-B;ZAMORA;021;BENAVENTE;3;001;B;410;179;227;293;1;5;IZ.CA;0
49-021-3-001-B;ZAMORA;021;BENAVENTE;3;001;B;410;179;227;293;1;5;PREPAL;0
49-021-3-001-B;ZAMORA;021;BENAVENTE;3;001;B;410;179;227;293;1;5;FE;0
49-021-3-001-B;ZAMORA;021;BENAVENTE;3;001;B;410;179;227;293;1;5;ZU;0
49-021-3-001-B;ZAMORA;021;BENAVENTE;3;001;B;410;179;227;293;1;5;TC-PNC;0
49-021-1-002-A;ZAMORA;021;BENAVENTE;1;002;A;460;196;270;331;1;10;PP;172
49-021-1-002-A;ZAMORA;021;BENAVENTE;1;002;A;460;196;270;331;1;10;PSOE;122
49-021-1-002-A;ZAMORA;021;BENAVENTE;1;002;A;460;196;270;331;1;10;UPL;16
49-021-1-002-A;ZAMORA;021;BENAVENTE;1;002;A;460;196;270;331;1;10;IU-CyL;5
49-021-1-002-A;ZAMORA;021;BENAVENTE;1;002;A;460;196;270;331;1;10;IR;3
49-021-1-002-A;ZAMORA;021;BENAVENTE;1;002;A;460;196;270;331;1;10;ZU;1
49-021-1-002-A;ZAMORA;021;BENAVENTE;1;002;A;460;196;270;331;1;10;UCL;1
49-021-1-002-A;ZAMORA;021;BENAVENTE;1;002;A;460;196;270;331;1;10;TC-PNC;0
49-021-1-002-A;ZAMORA;021;BENAVENTE;1;002;A;460;196;270;331;1;10;UPZ;0
49-021-1-002-A;ZAMORA;021;BENAVENTE;1;002;A;460;196;270;331;1;10;FE;0
49-021-1-002-A;ZAMORA;021;BENAVENTE;1;002;A;460;196;270;331;1;10;PREPAL;0
49-021-1-002-A;ZAMORA;021;BENAVENTE;1;002;A;460;196;270;331;1;10;IZ.CA;0
49-021-1-002-B;ZAMORA;021;BENAVENTE;1;002;B;485;198;277;352;10;15;PP;194
49-021-1-002-B;ZAMORA;021;BENAVENTE;1;002;B;485;198;277;352;10;15;PSOE;116
49-021-1-002-B;ZAMORA;021;BENAVENTE;1;002;B;485;198;277;352;10;15;UPL;8
49-021-1-002-B;ZAMORA;021;BENAVENTE;1;002;B;485;198;277;352;10;15;IU-CyL;4
49-021-1-002-B;ZAMORA;021;BENAVENTE;1;002;B;485;198;277;352;10;15;PREPAL;2
49-021-1-002-B;ZAMORA;021;BENAVENTE;1;002;B;485;198;277;352;10;15;ZU;2
49-021-1-002-B;ZAMORA;021;BENAVENTE;1;002;B;485;198;277;352;10;15;IR;1
49-021-1-002-B;ZAMORA;021;BENAVENTE;1;002;B;485;198;277;352;10;15;UPZ;0
49-021-1-002-B;ZAMORA;021;BENAVENTE;1;002;B;485;198;277;352;10;15;FE;0
49-021-1-002-B;ZAMORA;021;BENAVENTE;1;002;B;485;198;277;352;10;15;IZ.CA;0
49-021-1-002-B;ZAMORA;021;BENAVENTE;1;002;B;485;198;277;352;10;15;TC-PNC;0
49-021-1-002-B;ZAMORA;021;BENAVENTE;1;002;B;485;198;277;352;10;15;UCL;0
49-021-2-002-A;ZAMORA;021;BENAVENTE;2;002;A;670;232;374;467;3;7;PSOE;265
49-021-2-002-A;ZAMORA;021;BENAVENTE;2;002;A;670;232;374;467;3;7;PP;153
49-021-2-002-A;ZAMORA;021;BENAVENTE;2;002;A;670;232;374;467;3;7;IU-CyL;15
49-021-2-002-A;ZAMORA;021;BENAVENTE;2;002;A;670;232;374;467;3;7;UPL;11
49-021-2-002-A;ZAMORA;021;BENAVENTE;2;002;A;670;232;374;467;3;7;PREPAL;5
49-021-2-002-A;ZAMORA;021;BENAVENTE;2;002;A;670;232;374;467;3;7;UPZ;4
49-021-2-002-A;ZAMORA;021;BENAVENTE;2;002;A;670;232;374;467;3;7;UCL;1
49-021-2-002-A;ZAMORA;021;BENAVENTE;2;002;A;670;232;374;467;3;7;IZ.CA;1
49-021-2-002-A;ZAMORA;021;BENAVENTE;2;002;A;670;232;374;467;3;7;TC-PNC;1
49-021-2-002-A;ZAMORA;021;BENAVENTE;2;002;A;670;232;374;467;3;7;ZU;1
49-021-2-002-A;ZAMORA;021;BENAVENTE;2;002;A;670;232;374;467;3;7;FE;0
49-021-2-002-A;ZAMORA;021;BENAVENTE;2;002;A;670;232;374;467;3;7;IR;0
49-021-2-002-B;ZAMORA;021;BENAVENTE;2;002;B;669;255;379;492;3;5;PSOE;271
49-021-2-002-B;ZAMORA;021;BENAVENTE;2;002;B;669;255;379;492;3;5;PP;172
49-021-2-002-B;ZAMORA;021;BENAVENTE;2;002;B;669;255;379;492;3;5;UPL;21
49-021-2-002-B;ZAMORA;021;BENAVENTE;2;002;B;669;255;379;492;3;5;IU-CyL;10
49-021-2-002-B;ZAMORA;021;BENAVENTE;2;002;B;669;255;379;492;3;5;TC-PNC;4
49-021-2-002-B;ZAMORA;021;BENAVENTE;2;002;B;669;255;379;492;3;5;ZU;2
49-021-2-002-B;ZAMORA;021;BENAVENTE;2;002;B;669;255;379;492;3;5;IR;1
49-021-2-002-B;ZAMORA;021;BENAVENTE;2;002;B;669;255;379;492;3;5;PREPAL;1
49-021-2-002-B;ZAMORA;021;BENAVENTE;2;002;B;669;255;379;492;3;5;UCL;1
49-021-2-002-B;ZAMORA;021;BENAVENTE;2;002;B;669;255;379;492;3;5;IZ.CA;1
49-021-2-002-B;ZAMORA;021;BENAVENTE;2;002;B;669;255;379;492;3;5;UPZ;0
49-021-2-002-B;ZAMORA;021;BENAVENTE;2;002;B;669;255;379;492;3;5;FE;0
49-021-3-002-A;ZAMORA;021;BENAVENTE;3;002;A;540;220;316;409;7;12;PP;195
49-021-3-002-A;ZAMORA;021;BENAVENTE;3;002;A;540;220;316;409;7;12;PSOE;160
49-021-3-002-A;ZAMORA;021;BENAVENTE;3;002;A;540;220;316;409;7;12;UPL;20
49-021-3-002-A;ZAMORA;021;BENAVENTE;3;002;A;540;220;316;409;7;12;IU-CyL;7
49-021-3-002-A;ZAMORA;021;BENAVENTE;3;002;A;540;220;316;409;7;12;ZU;3
49-021-3-002-A;ZAMORA;021;BENAVENTE;3;002;A;540;220;316;409;7;12;UPZ;2
49-021-3-002-A;ZAMORA;021;BENAVENTE;3;002;A;540;220;316;409;7;12;PREPAL;2
49-021-3-002-A;ZAMORA;021;BENAVENTE;3;002;A;540;220;316;409;7;12;IR;1
49-021-3-002-A;ZAMORA;021;BENAVENTE;3;002;A;540;220;316;409;7;12;TC-PNC;0
49-021-3-002-A;ZAMORA;021;BENAVENTE;3;002;A;540;220;316;409;7;12;IZ.CA;0
49-021-3-002-A;ZAMORA;021;BENAVENTE;3;002;A;540;220;316;409;7;12;FE;0
49-021-3-002-A;ZAMORA;021;BENAVENTE;3;002;A;540;220;316;409;7;12;UCL;0
49-021-3-002-B;ZAMORA;021;BENAVENTE;3;002;B;409;170;232;296;6;7;PP;131
49-021-3-002-B;ZAMORA;021;BENAVENTE;3;002;B;409;170;232;296;6;7;PSOE;129
49-021-3-002-B;ZAMORA;021;BENAVENTE;3;002;B;409;170;232;296;6;7;UPL;11
49-021-3-002-B;ZAMORA;021;BENAVENTE;3;002;B;409;170;232;296;6;7;IU-CyL;9
49-021-3-002-B;ZAMORA;021;BENAVENTE;3;002;B;409;170;232;296;6;7;ZU;2
49-021-3-002-B;ZAMORA;021;BENAVENTE;3;002;B;409;170;232;296;6;7;PREPAL;1
49-021-3-002-B;ZAMORA;021;BENAVENTE;3;002;B;409;170;232;296;6;7;UCL;0
49-021-3-002-B;ZAMORA;021;BENAVENTE;3;002;B;409;170;232;296;6;7;FE;0
49-021-3-002-B;ZAMORA;021;BENAVENTE;3;002;B;409;170;232;296;6;7;UPZ;0
49-021-3-002-B;ZAMORA;021;BENAVENTE;3;002;B;409;170;232;296;6;7;TC-PNC;0
49-021-3-002-B;ZAMORA;021;BENAVENTE;3;002;B;409;170;232;296;6;7;IR;0
49-021-3-002-B;ZAMORA;021;BENAVENTE;3;002;B;409;170;232;296;6;7;IZ.CA;0
49-021-1-003-A;ZAMORA;021;BENAVENTE;1;003;A;495;170;245;316;5;5;PSOE;174
49-021-1-003-A;ZAMORA;021;BENAVENTE;1;003;A;495;170;245;316;5;5;PP;120
49-021-1-003-A;ZAMORA;021;BENAVENTE;1;003;A;495;170;245;316;5;5;ZU;5
49-021-1-003-A;ZAMORA;021;BENAVENTE;1;003;A;495;170;245;316;5;5;IU-CyL;3
49-021-1-003-A;ZAMORA;021;BENAVENTE;1;003;A;495;170;245;316;5;5;UPL;2
49-021-1-003-A;ZAMORA;021;BENAVENTE;1;003;A;495;170;245;316;5;5;FE;1
49-021-1-003-A;ZAMORA;021;BENAVENTE;1;003;A;495;170;245;316;5;5;IZ.CA;1
49-021-1-003-A;ZAMORA;021;BENAVENTE;1;003;A;495;170;245;316;5;5;TC-PNC;0
49-021-1-003-A;ZAMORA;021;BENAVENTE;1;003;A;495;170;245;316;5;5;IR;0
49-021-1-003-A;ZAMORA;021;BENAVENTE;1;003;A;495;170;245;316;5;5;PREPAL;0
49-021-1-003-A;ZAMORA;021;BENAVENTE;1;003;A;495;170;245;316;5;5;UCL;0
